# Supplementary table 1 of Takahashi et al. PASJ
#
# ML classification results of 1824 HSC SNe
#
# column  1, Index:	Index
# column  2, Name:	SN Name
# column  3, Case:	Case (-1 if not available)
# column  4, z:		Redshift (NaN if not available)
# column  5, z_err1:	Redshift error 1
# column  6, z_err2:	Redshift error 2
# column  7, z_src:	Redshift source (1: spec-z, 2: COSMOS photo-z, 3: HSC photo-z ultra-deep, 4: HSC photo-z deep, 0: hostless)
# column  8, dof:	Degree of freedom in SALT2 fitting
# column  9, Label:	SN type labeled by SALT2 fitting (UC: unclassified)
# column 10, F_cover:	Flag indicating whether the photometric data covers the period of 10 days before and 20 days after the peak
# column 11, M2_Ia:	Ia probability in binary classification with pseudo-absolute magnitude (M) and normalized flux (f)
# column 12, M3_Ia:	Ia probability in 3-class classification with M and f
# column 13, M3_Ibc:	Ibc probability in 3-class classification with M and f
# column 14, M3_II:	II probability in 3-class classification with M and f
# column 15, M3_pred:	SN type in 3-class classification with M and f
# column 16, m2_Ia:	Ia probability in binary classification with magnitude (m) and normalized flux (f)
# column 17, m3_Ia:	Ia probability in 3-class classification with m and f
# column 18, m3_Ibc:	Ibc probability in 3-class classification with m and f
# column 19, m3_II:	II probability in 3-class classification with m and f
# column 20, m3_pred:	SN type in 3-class classification with m and f
#
#Index	Name		Case	z	z_err1	z_err2	z_src	dof	Label	F_cover	M2_Ia	M3_Ia	M3_Ibc	M3_II	M3_pred	m2_Ia	m3_Ia	m3_Ibc	m3_II	m3_pred
920	HSC17bkln	0	NaN	0.000	0.000	0	20	nonIa	True	NaN	NaN	NaN	NaN	NaN	0.063	0.057	0.030	0.913	II
921	HSC17bklt	1	1.110	-0.040	0.050	3	20	Ia	True	0.979	0.989	0.001	0.010	Ia	0.921	0.912	0.010	0.078	Ia
922	HSC17bkng	1	0.324	0.000	0.000	1	21	nonIa	True	0.518	0.636	0.298	0.066	Ia	0.916	0.922	0.038	0.040	Ia
923	HSC17bknm	0	1.190	-0.036	0.027	3	25	nonIa	True	0.046	0.032	0.003	0.964	II	0.019	0.036	0.041	0.923	II
924	HSC17bkpr	1	1.147	0.000	0.000	1	22	nonIa	True	0.068	0.049	0.016	0.935	II	0.059	0.064	0.023	0.913	II
925	HSC17bksd	0	NaN	0.000	0.000	0	22	Ia?	True	NaN	NaN	NaN	NaN	NaN	0.936	0.913	0.005	0.083	Ia
926	HSC17bksm	0	0.943	0.000	0.000	1	15	Ia	True	0.976	0.964	0.003	0.033	Ia	0.913	0.952	0.006	0.042	Ia
927	HSC17bktg	1	0.850	0.000	0.000	1	6	Ia	True	0.845	0.823	0.000	0.177	Ia	0.609	0.794	0.091	0.115	Ia
928	HSC17bktv	1	0.923	0.000	0.000	1	19	nonIa	True	0.622	0.470	0.041	0.488	II	0.372	0.414	0.171	0.415	II
929	HSC17bkuv	0	0.922	0.000	0.000	1	27	Ia?	True	0.812	0.809	0.037	0.154	Ia	0.785	0.825	0.020	0.154	Ia
930	HSC17bkuy	1	0.825	0.000	0.000	1	27	nonIa	True	0.230	0.203	0.626	0.171	Ibc	0.284	0.199	0.712	0.089	Ibc
931	HSC17bkvb	1	0.681	-0.069	0.082	2	27	nonIa	True	0.468	0.472	0.253	0.275	Ia	0.503	0.542	0.087	0.371	Ia
932	HSC17blbf	1	0.805	0.000	0.000	1	23	nonIa	True	0.554	0.443	0.000	0.556	II	0.145	0.252	0.113	0.635	II
933	HSC17blbm	3	0.125	0.000	0.000	1	4	UC	False	0.024	0.035	0.024	0.942	II	0.016	0.020	0.013	0.967	II
934	HSC17blbx	1	3.400	-2.735	0.154	4	12	Ia?	True	0.084	0.016	0.000	0.984	II	0.369	0.314	0.094	0.592	II
935	HSC17blcg	1	0.689	0.000	0.000	1	13	nonIa	True	0.015	0.017	0.002	0.982	II	0.005	0.003	0.003	0.994	II
936	HSC17bleo	3	0.890	-0.024	0.032	4	11	Ia	True	0.905	0.845	0.080	0.076	Ia	0.620	0.525	0.160	0.315	Ia
937	HSC17bljy	0	1.820	-0.206	0.404	3	18	nonIa	True	0.068	0.057	0.001	0.942	II	0.119	0.159	0.061	0.780	II
938	HSC17blnh	0	0.775	0.000	0.000	1	24	nonIa	True	0.087	0.107	0.771	0.123	Ibc	0.070	0.082	0.815	0.104	Ibc
939	HSC17blqk	0	0.988	0.000	0.000	1	17	nonIa	True	0.103	0.053	0.000	0.947	II	0.024	0.012	0.001	0.987	II
940	HSC17blrd	0	1.160	-0.040	0.051	3	2	UC	False	0.284	0.215	0.008	0.777	II	0.312	0.314	0.003	0.683	II
941	HSC17blst	0	2.570	-0.868	0.276	3	20	nonIa	True	0.188	0.150	0.000	0.850	II	0.088	0.084	0.030	0.886	II
942	HSC17bmap	0	0.365	0.000	0.000	1	21	nonIa	True	0.036	0.005	0.078	0.917	II	0.045	0.034	0.007	0.959	II
943	HSC17bmby	0	2.060	-0.257	0.508	3	15	Ia?	True	0.272	0.156	0.001	0.843	II	0.046	0.060	0.007	0.934	II
944	HSC17bmcy	0	0.607	0.000	0.000	1	25	Ia	True	0.948	0.915	0.002	0.083	Ia	0.974	0.981	0.004	0.016	Ia
945	HSC17bmez	0	0.904	0.000	0.000	1	17	nonIa	True	0.132	0.172	0.105	0.723	II	0.023	0.019	0.036	0.946	II
946	HSC17bmhk	0	0.340	0.000	0.000	1	16	Ia	True	0.793	0.813	0.022	0.165	Ia	0.911	0.901	0.014	0.085	Ia
947	HSC17bmjm	0	0.107	-0.038	0.150	2	8	nonIa	True	0.034	0.021	0.016	0.962	II	0.044	0.041	0.006	0.952	II
948	HSC17bmli	0	0.328	0.000	0.000	1	21	nonIa	True	0.027	0.016	0.003	0.981	II	0.036	0.020	0.005	0.976	II
949	HSC17bmlq	0	0.772	-0.017	0.012	2	23	nonIa	True	0.036	0.027	0.374	0.600	II	0.022	0.065	0.164	0.771	II
950	HSC17bmmq	1	0.728	0.000	0.000	1	20	nonIa	True	0.344	0.156	0.004	0.840	II	0.170	0.086	0.003	0.911	II
951	HSC17bmnc	0	0.697	0.000	0.000	1	25	nonIa	True	0.066	0.132	0.006	0.862	II	0.114	0.107	0.008	0.885	II
952	HSC17bmnr	0	NaN	0.000	0.000	0	19	nonIa	True	NaN	NaN	NaN	NaN	NaN	0.053	0.122	0.212	0.666	II
953	HSC17bmoj	0	0.345	0.000	0.000	1	18	nonIa	True	0.018	0.021	0.199	0.781	II	0.081	0.139	0.281	0.580	II
954	HSC17bmpg	0	0.859	-0.001	0.001	1	26	Ia	True	0.911	0.879	0.000	0.121	Ia	0.906	0.934	0.001	0.065	Ia
955	HSC17bmqy	1	1.630	-0.078	0.089	4	9	nonIa	True	0.205	0.228	0.004	0.769	II	0.085	0.075	0.032	0.893	II
956	HSC17bmtu	0	0.347	0.000	0.000	1	3	UC	False	0.095	0.001	0.000	0.999	II	0.000	0.002	0.018	0.980	II
957	HSC17bndx	2	0.220	-0.007	0.009	4	15	nonIa	True	0.072	0.024	0.016	0.960	II	0.081	0.044	0.000	0.956	II
958	HSC17bnmj	1	0.481	0.000	0.000	1	17	Ia?	True	0.204	0.216	0.002	0.782	II	0.301	0.128	0.226	0.646	II
959	HSC17bnsf	1	0.170	-0.028	2.357	4	15	nonIa	True	0.171	0.075	0.040	0.885	II	0.040	0.053	0.013	0.934	II
960	HSC17bobn	1	0.248	0.000	0.000	1	17	Ia	True	0.789	0.848	0.015	0.137	Ia	0.973	0.902	0.004	0.094	Ia
961	HSC17bobu	1	0.811	0.000	0.000	1	18	Ia	True	0.979	0.987	0.003	0.009	Ia	0.947	0.974	0.004	0.022	Ia
962	HSC17boei	2	0.553	0.000	0.000	1	13	nonIa	True	0.017	0.011	0.004	0.986	II	0.053	0.026	0.002	0.972	II
963	HSC17booe	1	0.466	0.000	0.000	1	18	nonIa	True	0.161	0.079	0.002	0.919	II	0.127	0.117	0.002	0.881	II
964	HSC17boom	1	0.259	0.000	0.000	1	19	nonIa	True	0.006	0.010	0.347	0.643	II	0.105	0.114	0.169	0.718	II
965	HSC17bosg	0	0.880	-0.045	0.120	3	23	nonIa	True	0.059	0.061	0.613	0.326	Ibc	0.053	0.044	0.392	0.564	II
966	HSC17boxz	0	1.367	-0.032	0.037	2	21	nonIa	True	0.091	0.047	0.002	0.951	II	0.055	0.065	0.042	0.893	II
967	HSC17bphf	3	0.830	0.000	0.000	1	15	Ia	True	0.965	0.920	0.001	0.079	Ia	0.833	0.747	0.010	0.244	Ia
968	HSC17bpjk	3	0.719	0.000	0.000	1	7	Ia	True	0.912	0.865	0.000	0.135	Ia	0.715	0.706	0.030	0.265	Ia
969	HSC17bpne	3	1.760	-0.262	0.338	4	8	Ia?	True	0.577	0.818	0.000	0.182	Ia	0.776	0.848	0.017	0.135	Ia
970	HSC17bppz	1	1.240	-0.105	0.112	4	17	Ia	True	0.595	0.687	0.001	0.312	Ia	0.552	0.652	0.025	0.322	Ia
971	HSC17bprq	0	1.510	-0.065	0.072	3	14	Ia?	True	0.489	0.703	0.000	0.297	Ia	0.880	0.808	0.026	0.166	Ia
972	HSC17bpwg	3	0.370	0.000	0.000	1	6	nonIa	True	0.122	0.202	0.676	0.123	Ibc	0.433	0.565	0.242	0.193	Ia
973	HSC17bpxb	3	1.200	-0.053	0.052	4	10	nonIa	True	0.359	0.254	0.005	0.741	II	0.204	0.270	0.010	0.720	II
974	HSC17bqai	0	0.377	0.000	0.000	1	18	Ia	True	0.787	0.837	0.094	0.069	Ia	0.950	0.965	0.007	0.028	Ia
975	HSC17bqew	2	0.799	0.000	0.000	1	16	Ia	True	0.825	0.873	0.001	0.126	Ia	0.830	0.817	0.005	0.178	Ia
976	HSC17bqhx	2	NaN	0.000	0.000	0	6	nonIa	True	NaN	NaN	NaN	NaN	NaN	0.019	0.014	0.175	0.812	II
977	HSC17bqkh	2	1.022	0.000	0.000	1	17	Ia	True	0.847	0.756	0.197	0.048	Ia	0.602	0.475	0.481	0.043	Ibc
978	HSC17bqrg	2	0.392	0.000	0.000	1	16	nonIa	True	0.015	0.020	0.010	0.969	II	0.021	0.007	0.004	0.989	II
979	HSC17bqtt	4	0.730	-0.023	0.029	4	15	nonIa	True	0.448	0.452	0.480	0.067	Ibc	0.761	0.691	0.250	0.059	Ia
980	HSC17bqxa	2	0.332	0.000	0.000	1	7	nonIa	False	0.065	0.052	0.001	0.948	II	0.139	0.049	0.006	0.945	II
981	HSC17brab	2	0.700	0.000	0.000	1	17	nonIa	True	0.643	0.626	0.232	0.142	Ia	0.704	0.666	0.202	0.133	Ia
982	HSC17brah	2	0.058	0.000	0.000	1	7	nonIa	True	0.075	0.073	0.127	0.800	II	0.458	0.495	0.016	0.489	Ia
983	HSC17brcn	2	1.180	-0.041	0.053	4	15	Ia?	True	0.899	0.912	0.039	0.048	Ia	0.805	0.891	0.047	0.062	Ia
984	HSC17brdl	2	1.020	-0.059	0.077	4	11	Ia	True	0.535	0.636	0.038	0.326	Ia	0.521	0.653	0.018	0.329	Ia
985	HSC17brei	2	1.200	-0.034	0.027	4	11	Ia?	True	0.668	0.551	0.001	0.448	Ia	0.645	0.285	0.008	0.707	II
986	HSC17breq	2	0.930	-0.095	0.155	4	10	nonIa	True	0.824	0.907	0.038	0.055	Ia	0.969	0.972	0.007	0.021	Ia
987	HSC17brgd	2	1.140	-0.035	0.036	4	11	nonIa	True	0.585	0.538	0.002	0.460	Ia	0.396	0.347	0.012	0.640	II
988	HSC17brky	1	0.197	0.000	0.000	1	12	nonIa	True	0.098	0.080	0.636	0.284	Ibc	0.384	0.290	0.383	0.326	Ibc
989	HSC17brlh	1	0.666	0.000	0.000	1	13	nonIa	True	0.231	0.287	0.008	0.704	II	0.299	0.186	0.036	0.779	II
990	HSC17brmr	4	0.323	0.000	0.000	1	18	nonIa	True	0.090	0.098	0.429	0.473	II	0.542	0.459	0.225	0.315	Ia
991	HSC17bruu	1	0.363	0.000	0.000	1	16	nonIa	True	0.105	0.051	0.001	0.948	II	0.090	0.039	0.004	0.957	II
992	HSC17brux	1	1.026	0.000	0.000	1	13	Ia?	True	0.591	0.606	0.010	0.384	Ia	0.387	0.230	0.516	0.254	Ibc
993	HSC17brwx	1	NaN	0.000	0.000	0	11	nonIa	True	NaN	NaN	NaN	NaN	NaN	0.532	0.360	0.017	0.623	II
994	HSC17brzx	1	0.817	0.000	0.000	1	19	nonIa	True	0.215	0.517	0.267	0.215	Ia	0.413	0.376	0.481	0.143	Ibc
995	HSC17bsac	3	0.168	0.000	0.000	1	14	nonIa	True	0.101	0.145	0.471	0.384	Ibc	0.571	0.704	0.016	0.280	Ia
996	HSC17bsbe	1	0.651	0.000	0.000	1	15	Ia	True	0.950	0.982	0.002	0.016	Ia	0.969	0.935	0.018	0.047	Ia
997	HSC17bsbf	1	1.120	-0.030	0.021	4	13	nonIa	True	0.929	0.792	0.001	0.206	Ia	0.608	0.698	0.004	0.298	Ia
998	HSC17bscn	1	0.990	-0.045	0.061	3	13	nonIa	True	0.881	0.893	0.015	0.092	Ia	0.874	0.969	0.003	0.028	Ia
999	HSC17bscs	0	0.700	-0.035	0.030	3	27	Ia	True	0.863	0.781	0.006	0.214	Ia	0.655	0.399	0.469	0.132	Ibc
1000	HSC17bslc	1	NaN	0.000	0.000	0	17	nonIa	True	NaN	NaN	NaN	NaN	NaN	0.054	0.026	0.016	0.958	II
1001	HSC17bsod	3	0.680	-0.038	0.048	4	13	Ia?	True	0.191	0.265	0.525	0.210	Ibc	0.156	0.299	0.474	0.226	Ibc
1002	HSC17bsoi	3	0.680	-0.042	0.040	4	9	Ia	True	0.841	0.915	0.004	0.081	Ia	0.558	0.626	0.100	0.274	Ia
1003	HSC17bspw	3	0.770	-0.058	0.098	4	8	nonIa	False	0.109	0.025	0.040	0.935	II	0.030	0.032	0.011	0.957	II
1004	HSC17bsqj	1	1.325	0.000	0.000	1	13	Ia	True	0.971	0.978	0.001	0.021	Ia	0.958	0.972	0.001	0.027	Ia
1005	HSC17bsro	3	0.472	0.000	0.000	1	13	Ia	True	0.200	0.246	0.012	0.742	II	0.264	0.456	0.056	0.488	II
1006	HSC17bssx	1	0.471	0.000	0.000	1	18	nonIa	True	0.252	0.396	0.565	0.039	Ibc	0.853	0.904	0.033	0.063	Ia
1007	HSC17bstn	2	0.760	-0.060	0.067	4	16	nonIa	True	0.245	0.252	0.070	0.678	II	0.131	0.105	0.428	0.467	II
1008	HSC17bsvw	0	0.597	0.000	0.000	1	3	UC	False	0.675	0.616	0.001	0.383	Ia	0.545	0.391	0.139	0.469	II
1009	HSC17bszb	1	1.020	-0.062	0.098	3	15	Ia?	True	0.767	0.613	0.005	0.383	Ia	0.709	0.611	0.037	0.352	Ia
1010	HSC17btbp	1	1.490	-0.033	0.030	4	13	Ia?	True	0.068	0.132	0.000	0.868	II	0.058	0.112	0.007	0.881	II
1011	HSC17btfq	1	0.570	0.000	0.000	1	14	Ia	True	0.834	0.771	0.001	0.228	Ia	0.640	0.718	0.144	0.139	Ia
1012	HSC17btjx	1	NaN	0.000	0.000	0	15	nonIa	True	NaN	NaN	NaN	NaN	NaN	0.182	0.093	0.011	0.897	II
1013	HSC17btkz	1	1.530	-0.057	0.063	3	11	nonIa	True	0.070	0.056	0.001	0.943	II	0.007	0.005	0.002	0.993	II
1014	HSC17btlm	1	0.495	0.000	0.000	1	20	nonIa	True	0.252	0.268	0.259	0.473	II	0.148	0.071	0.008	0.921	II
1015	HSC17btqb	1	0.712	0.000	0.000	1	18	Ia	True	0.961	0.964	0.001	0.035	Ia	0.923	0.962	0.004	0.034	Ia
1016	HSC17btqg	1	0.787	0.000	0.000	1	17	Ia	True	0.750	0.690	0.003	0.307	Ia	0.871	0.738	0.002	0.261	Ia
1017	HSC17btrt	1	0.880	-0.040	0.036	3	11	Ia	True	0.961	0.896	0.009	0.095	Ia	0.691	0.679	0.238	0.083	Ia
1018	HSC17btso	1	1.220	-0.084	0.138	4	16	Ia	True	0.760	0.784	0.034	0.182	Ia	0.760	0.863	0.044	0.093	Ia
1019	HSC17btum	1	0.467	-0.011	0.010	2	20	nonIa	True	0.057	0.106	0.010	0.884	II	0.180	0.072	0.001	0.927	II
1020	HSC17btvp	1	0.500	-0.055	0.221	3	16	Ia	True	0.970	0.929	0.000	0.070	Ia	0.889	0.945	0.010	0.045	Ia
1021	HSC17btvs	1	0.670	-0.033	0.033	3	9	Ia?	True	0.679	0.818	0.001	0.181	Ia	0.726	0.769	0.012	0.219	Ia
1022	HSC17btxg	2	0.319	0.000	0.000	1	16	nonIa	True	0.065	0.062	0.005	0.933	II	0.076	0.060	0.011	0.928	II
1023	HSC17bubn	1	0.820	-0.026	0.032	4	15	Ia?	True	0.908	0.911	0.023	0.065	Ia	0.857	0.886	0.009	0.105	Ia
1024	HSC17bugq	1	0.550	-0.028	0.035	4	18	nonIa	True	0.249	0.274	0.333	0.393	II	0.259	0.315	0.073	0.612	II
1025	HSC17buhm	1	NaN	0.000	0.000	0	12	Ia	True	NaN	NaN	NaN	NaN	NaN	0.747	0.762	0.126	0.112	Ia
1026	HSC17buiq	1	1.130	-0.041	0.039	4	13	Ia	True	0.902	0.927	0.016	0.057	Ia	0.854	0.936	0.021	0.043	Ia
1027	HSC17bujf	2	0.920	-0.068	0.062	4	12	nonIa	True	0.147	0.024	0.094	0.882	II	0.090	0.150	0.741	0.108	Ibc
1028	HSC17buls	3	0.990	-0.024	0.032	4	12	Ia	True	0.387	0.436	0.430	0.134	Ia	0.064	0.116	0.729	0.155	Ibc
1029	HSC17bulz	3	0.920	-0.044	0.053	4	18	Ia	True	0.512	0.500	0.155	0.345	Ia	0.396	0.647	0.123	0.230	Ia
1030	HSC17bupg	2	1.060	-0.079	0.110	3	15	Ia?	True	0.580	0.615	0.123	0.262	Ia	0.640	0.630	0.064	0.305	Ia
1031	HSC17bupv	1	NaN	0.000	0.000	0	18	nonIa	True	NaN	NaN	NaN	NaN	NaN	0.270	0.216	0.119	0.665	II
1032	HSC17bura	2	0.618	0.000	0.000	1	16	Ia	False	0.906	0.856	0.000	0.144	Ia	0.776	0.784	0.029	0.187	Ia
1033	HSC17busq	2	0.970	-0.057	0.061	4	13	Ia	True	0.973	0.979	0.001	0.020	Ia	0.975	0.965	0.003	0.032	Ia
1034	HSC17busu	1	1.000	-0.048	0.051	4	13	Ia?	True	0.469	0.662	0.281	0.057	Ia	0.709	0.712	0.242	0.046	Ia
1035	HSC17buuh	0	0.710	-0.152	2.251	3	21	nonIa	True	0.052	0.105	0.457	0.437	Ibc	0.091	0.059	0.027	0.913	II
1036	HSC17buxs	0	0.350	-0.058	0.109	3	17	Ia	True	0.730	0.728	0.230	0.043	Ia	0.977	0.981	0.006	0.013	Ia
1037	HSC17buyq	0	0.527	0.000	0.000	1	21	nonIa	True	0.051	0.072	0.002	0.926	II	0.027	0.034	0.005	0.962	II
1038	HSC17bvcf	0	0.437	0.000	0.000	1	20	nonIa	True	0.127	0.103	0.400	0.498	II	0.161	0.233	0.082	0.685	II
1039	HSC17bvcu	1	NaN	0.000	0.000	0	17	nonIa	True	NaN	NaN	NaN	NaN	NaN	0.881	0.922	0.016	0.062	Ia
1040	HSC17bvgq	1	1.204	0.000	0.000	1	22	Ia	True	0.914	0.948	0.006	0.046	Ia	0.908	0.928	0.008	0.065	Ia
1041	HSC17bvjr	0	0.535	0.000	0.000	1	21	nonIa	True	0.090	0.062	0.566	0.372	Ibc	0.491	0.463	0.186	0.351	Ia
1042	HSC17bvqd	0	1.165	-0.087	0.065	2	20	Ia	True	0.955	0.943	0.000	0.057	Ia	0.954	0.953	0.019	0.028	Ia
1043	HSC17bvrs	0	0.218	0.000	0.000	1	16	nonIa	True	0.338	0.560	0.066	0.374	Ia	0.419	0.465	0.078	0.456	Ia
1044	HSC17bvwu	0	1.468	-0.037	0.040	2	25	Ia	True	0.979	0.988	0.001	0.011	Ia	0.957	0.971	0.006	0.023	Ia
1045	HSC17bvzb	1	0.680	-0.018	0.022	3	17	Ia	True	0.885	0.910	0.064	0.026	Ia	0.835	0.803	0.124	0.073	Ia
1046	HSC17bvzj	0	0.804	0.000	0.000	1	22	Ia	True	0.869	0.948	0.018	0.034	Ia	0.951	0.939	0.003	0.058	Ia
1047	HSC17bwbh	0	1.043	0.000	0.000	1	21	Ia	True	0.137	0.220	0.214	0.566	II	0.271	0.123	0.584	0.294	Ibc
1048	HSC17bwcd	0	1.010	-0.048	0.052	3	21	Ia?	True	0.065	0.036	0.007	0.957	II	0.038	0.038	0.015	0.947	II
1049	HSC17bwcr	1	0.622	0.000	0.000	1	21	Ia	True	0.461	0.591	0.004	0.405	Ia	0.396	0.514	0.132	0.354	Ia
1050	HSC17bweb	0	0.220	0.000	0.000	1	15	nonIa	True	0.141	0.096	0.842	0.062	Ibc	0.129	0.594	0.077	0.329	Ia
1051	HSC17bwfi	1	1.070	-0.078	0.103	4	20	nonIa	True	0.823	0.880	0.003	0.117	Ia	0.632	0.728	0.032	0.240	Ia
1052	HSC17bwfs	0	0.939	0.000	0.000	1	21	Ia	True	0.932	0.925	0.034	0.041	Ia	0.818	0.788	0.154	0.058	Ia
1053	HSC17bwha	2	0.696	0.000	0.000	1	17	nonIa	True	0.091	0.069	0.028	0.902	II	0.134	0.091	0.013	0.897	II
1054	HSC17bwhg	2	0.339	0.000	0.000	1	16	nonIa	True	0.293	0.167	0.056	0.777	II	0.103	0.135	0.134	0.731	II
1055	HSC17bwif	4	1.480	-0.457	0.505	4	7	Ia?	True	0.167	0.132	0.002	0.866	II	0.517	0.507	0.127	0.366	Ia
1056	HSC17bwih	4	0.332	0.000	0.000	1	10	nonIa	True	0.353	0.320	0.263	0.417	II	0.616	0.525	0.103	0.372	Ia
1057	HSC17bwkg	1	1.480	-0.020	0.027	3	21	Ia	True	0.846	0.735	0.001	0.264	Ia	0.625	0.617	0.202	0.181	Ia
1058	HSC17bwkt	0	1.333	-0.039	0.045	2	25	Ia	True	0.487	0.387	0.565	0.048	Ibc	0.789	0.714	0.090	0.195	Ia
1059	HSC17bwkw	1	2.710	-0.249	0.219	3	12	nonIa	True	0.260	0.121	0.000	0.879	II	0.181	0.171	0.004	0.825	II
1060	HSC17bwnc	0	0.470	-0.028	0.025	3	21	nonIa	True	0.018	0.024	0.021	0.956	II	0.050	0.029	0.027	0.944	II
1061	HSC17bwox	0	1.399	-0.087	0.055	2	21	Ia	True	0.756	0.666	0.003	0.331	Ia	0.654	0.737	0.055	0.208	Ia
1062	HSC17bwqr	0	1.203	-0.030	0.030	2	21	Ia?	True	0.869	0.874	0.014	0.111	Ia	0.978	0.941	0.003	0.056	Ia
1063	HSC17bwqv	0	0.826	0.000	0.000	1	27	nonIa	True	0.188	0.147	0.002	0.852	II	0.063	0.101	0.016	0.884	II
1064	HSC17bwrw	0	1.090	0.000	0.000	1	18	Ia	True	0.984	0.960	0.016	0.024	Ia	0.979	0.976	0.007	0.016	Ia
1065	HSC17bwsp	0	NaN	0.000	0.000	0	20	Ia?	True	NaN	NaN	NaN	NaN	NaN	0.035	0.060	0.010	0.930	II
1066	HSC17bwtt	0	0.793	-0.010	0.011	2	24	nonIa	True	0.061	0.050	0.732	0.217	Ibc	0.090	0.115	0.138	0.747	II
1067	HSC17bwwb	0	NaN	0.000	0.000	0	22	nonIa	True	NaN	NaN	NaN	NaN	NaN	0.969	0.952	0.010	0.039	Ia
1068	HSC17bwwx	0	0.690	-0.007	0.008	1	21	nonIa	True	0.059	0.050	0.013	0.937	II	0.123	0.129	0.007	0.863	II
1069	HSC17bwyn	1	1.750	-0.105	0.256	4	8	nonIa	True	0.250	0.193	0.001	0.806	II	0.290	0.169	0.004	0.826	II
1070	HSC17bwzo	1	1.760	-0.151	0.414	4	8	nonIa	True	0.155	0.149	0.000	0.851	II	0.182	0.054	0.008	0.938	II
1071	HSC17bxar	1	1.440	-0.195	0.118	3	13	nonIa	True	0.167	0.214	0.000	0.786	II	0.424	0.397	0.432	0.171	Ibc
1072	HSC17bxce	4	NaN	0.000	0.000	0	1	UC	True	NaN	NaN	NaN	NaN	NaN	0.466	0.428	0.067	0.505	II
1073	HSC17bxdy	1	0.840	-0.070	0.262	4	17	nonIa	True	0.052	0.048	0.001	0.951	II	0.051	0.054	0.002	0.943	II
1074	HSC17bxfc	1	0.371	0.000	0.000	1	13	Ia	True	0.961	0.928	0.007	0.065	Ia	0.945	0.941	0.006	0.053	Ia
1075	HSC17bxho	2	0.890	-0.032	0.029	4	15	Ia	True	0.770	0.784	0.153	0.063	Ia	0.872	0.955	0.015	0.031	Ia
1076	HSC17bxhv	2	1.150	-0.061	0.853	4	11	nonIa	True	0.169	0.205	0.013	0.782	II	0.117	0.103	0.127	0.770	II
1077	HSC17bxhw	3	0.800	-0.038	0.037	4	15	nonIa	True	0.223	0.185	0.003	0.812	II	0.117	0.123	0.012	0.866	II
1078	HSC17bxjh	0	0.685	0.000	0.000	1	17	Ia?	True	0.077	0.111	0.121	0.768	II	0.057	0.096	0.268	0.636	II
1079	HSC17bxln	0	0.170	0.000	0.000	1	16	nonIa	True	0.074	0.090	0.334	0.577	II	0.086	0.264	0.298	0.438	II
1080	HSC17bxmq	1	1.660	-0.412	0.618	3	14	nonIa	True	0.123	0.095	0.000	0.905	II	0.091	0.038	0.008	0.955	II
1081	HSC17bxmw	0	1.194	0.000	0.000	1	21	nonIa	True	0.096	0.110	0.006	0.884	II	0.062	0.038	0.029	0.933	II
1082	HSC17bxnd	0	1.069	-0.048	0.059	2	21	nonIa	True	0.098	0.084	0.013	0.904	II	0.095	0.077	0.024	0.899	II
1083	HSC17bxod	3	2.330	-0.319	0.287	4	10	nonIa	True	0.379	0.515	0.001	0.485	Ia	0.132	0.133	0.076	0.790	II
1084	HSC17bxok	3	NaN	0.000	0.000	0	7	nonIa	True	NaN	NaN	NaN	NaN	NaN	0.519	0.574	0.076	0.350	Ia
1085	HSC17bxsg	2	NaN	0.000	0.000	0	8	Ia	True	NaN	NaN	NaN	NaN	NaN	0.566	0.435	0.190	0.375	Ia
1086	HSC17bxsz	2	1.190	-0.081	0.075	4	11	Ia	True	0.792	0.743	0.001	0.256	Ia	0.661	0.678	0.010	0.312	Ia
1087	HSC17bxuy	3	1.131	0.000	0.000	1	9	Ia	True	0.588	0.553	0.006	0.441	Ia	0.423	0.475	0.035	0.490	II
1088	HSC17bxvx	2	1.423	0.000	0.000	1	9	nonIa	True	0.190	0.080	0.000	0.920	II	0.039	0.043	0.007	0.950	II
1089	HSC17bydj	2	0.188	0.000	0.000	1	16	nonIa	True	0.349	0.231	0.233	0.536	II	0.268	0.259	0.214	0.527	II
1090	HSC17byff	4	0.090	-0.049	0.070	4	4	UC	True	0.302	0.309	0.155	0.537	II	0.702	0.711	0.030	0.259	Ia
1091	HSC17bymr	1	0.745	0.000	0.000	1	18	nonIa	True	0.287	0.313	0.177	0.510	II	0.252	0.251	0.112	0.637	II
1092	HSC17byqk	1	0.461	0.000	0.000	1	13	Ia?	True	0.813	0.708	0.000	0.292	Ia	0.807	0.489	0.001	0.510	II
1093	HSC17bytg	1	0.637	0.000	0.000	1	18	nonIa	True	0.028	0.036	0.003	0.961	II	0.018	0.020	0.006	0.974	II
1094	HSC17byti	1	2.440	-0.485	0.078	4	10	Ia	True	0.656	0.339	0.000	0.661	II	0.691	0.797	0.024	0.179	Ia
1095	HSC17byuo	1	0.600	-0.029	0.027	4	8	nonIa	False	0.056	0.059	0.065	0.876	II	0.062	0.058	0.049	0.893	II
1096	HSC17byux	3	0.530	0.000	0.000	1	13	Ia	True	0.683	0.526	0.006	0.468	Ia	0.330	0.610	0.182	0.208	Ia
1097	HSC17byxv	2	0.820	-0.017	0.021	4	17	Ia	True	0.492	0.216	0.000	0.784	II	0.055	0.132	0.177	0.690	II
